idx,tag,band,song,drum_tempo_bpm,audio_status,cand_0.25_bpm,cand_0.25_acf,cand_0.5_bpm,cand_0.5_acf,cand_1.0_bpm,cand_1.0_acf,cand_2.0_bpm,cand_2.0_acf,cand_4.0_bpm,cand_4.0_acf,cand_0.667_bpm,cand_0.667_acf,cand_1.5_bpm,cand_1.5_acf
636,roselia__636,roselia,ファタール (Cover),156.6,ok,39.15,0.6451043486595154,78.3,0.628198504447937,156.6,0.5460003614425659,313.2,0.43885135650634766,626.4,0.20157653093338013,104.39999999999999,0.5030937194824219,234.89999999999998,0.14391855895519257
637,roselia__637,roselia,HONEY (Cover),90.7,ok,22.675,0.6824263334274292,45.35,0.6901259422302246,90.7,0.7052517533302307,181.4,0.6351595520973206,362.8,0.528241753578186,60.46666666666667,0.6019610166549683,136.05,0.10601997375488281
638,roselia__638,roselia,悪魔の子 (Cover),178.2,ok,44.55,0.4048677086830139,89.1,0.3656609356403351,178.2,0.4212571680545807,356.4,0.36712926626205444,712.8,0.1677674651145935,118.79999999999998,0.3425726890563965,267.29999999999995,0.1711380034685135
639,roselia__639,roselia,slash (Cover),143.6,ok,35.9,0.5327494740486145,71.8,0.4673534631729126,143.6,0.5779772996902466,287.2,0.12771068513393402,574.4,0.18780553340911865,95.73333333333332,0.12903915345668793,215.39999999999998,0.4485093355178833
640,roselia__640,roselia,右肩の蝶 (Cover),139.7,ok,34.925,0.7502384185791016,69.85,0.6398658752441406,139.7,0.6503226161003113,279.4,0.4018544852733612,558.8,0.3297971785068512,93.13333333333333,0.38353708386421204,209.54999999999998,0.20749405026435852
641,roselia__641,roselia,乙女解剖 (Cover),67.1,ok,16.775,0.6541866064071655,33.55,0.7423627972602844,67.1,0.6933404803276062,134.2,0.5574570298194885,268.4,0.39197835326194763,44.73333333333333,0.556145191192627,100.64999999999999,0.23824244737625122
642,roselia__642,roselia,六兆年と一夜物語 (Cover),92.3,ok,23.075,0.418144166469574,46.15,0.5978078246116638,92.3,0.7009239196777344,184.6,0.6702468991279602,369.2,0.3886573016643524,61.53333333333333,0.6197977066040039,138.45,0.1513238251209259
643,roselia__643,roselia,残酷な天使のテーゼ (Cover),139.7,ok,34.925,0.7219093441963196,69.85,0.6463194489479065,139.7,0.6907594203948975,279.4,0.34473735094070435,558.8,0.19826939702033997,93.13333333333333,0.4044281244277954,209.54999999999998,0.19092129170894623
644,roselia__644,roselia,海色 (Cover),97.5,ok,24.375,0.6835176348686218,48.75,0.6667415499687195,97.5,0.7072089314460754,195.0,0.6344440579414368,390.0,0.4312518239021301,65.0,0.6000015735626221,146.25,0.2121191769838333
645,roselia__645,roselia,ETERNAL BLAZE (Cover),156.6,ok,39.15,0.4993482232093811,78.3,0.6239416003227234,156.6,0.6106899380683899,313.2,0.3531104624271393,626.4,0.20256033539772034,104.39999999999999,0.41851815581321716,234.89999999999998,0.13413408398628235
646,roselia__646,roselia,魂のルフラン (Cover),129.2,ok,32.3,0.6091153621673584,64.6,0.6857119798660278,129.2,0.6571661829948425,258.4,0.37364766001701355,516.8,0.22529710829257965,86.13333333333333,0.40460148453712463,193.79999999999998,0.14783386886119843
647,roselia__647,roselia,This game (Cover),147.7,ok,36.925,0.6598054766654968,73.85,0.6143860220909119,147.7,0.5786189436912537,295.4,0.34104984998703003,590.8,0.199987530708313,98.46666666666665,0.34111371636390686,221.54999999999998,0.11293625831604004
648,roselia__648,roselia,スカイクラッドの観測者 (Cover),83.4,ok,20.85,0.6982422471046448,41.7,0.7303710579872131,83.4,0.7590031027793884,166.8,0.5738741755485535,333.6,0.41973990201950073,55.6,0.545872151851654,125.10000000000001,0.24060828983783722
649,roselia__649,roselia,シャルル (Cover),72.8,ok,18.2,0.5305171012878418,36.4,0.6476145386695862,72.8,0.6915928721427917,145.6,0.5316584706306458,291.2,0.4578961133956909,48.53333333333333,0.473548024892807,109.19999999999999,0.229428231716156
650,roselia__650,roselia,新時代 (Cover),87.6,ok,21.9,0.7934362292289734,43.8,0.820425808429718,87.6,0.8062021136283875,175.2,0.5758453011512756,350.4,0.30803385376930237,58.39999999999999,0.5578715801239014,131.39999999999998,0.09626205265522003
651,roselia__651,roselia,革命デュアリズム (Cover),103.4,ok,25.85,0.41104450821876526,51.7,0.5444274544715881,103.4,0.6216747760772705,206.8,0.5374921560287476,413.6,0.4367428123950958,68.93333333333334,0.5005754828453064,155.10000000000002,0.16562767326831818
652,roselia__652,roselia,Red fraction (Cover),143.6,ok,35.9,0.4591270685195923,71.8,0.6630266904830933,143.6,0.7226048707962036,287.2,0.5699387192726135,574.4,0.2599521279335022,95.73333333333332,0.5299831628799438,215.39999999999998,0.14767444133758545
653,roselia__653,roselia,深愛 (Cover),139.7,ok,34.925,0.3744162917137146,69.85,0.5597297549247742,139.7,0.6029006838798523,279.4,0.3585250675678253,558.8,0.239092156291008,93.13333333333333,0.3467240333557129,209.54999999999998,0.15105099976062775
654,roselia__654,roselia,Paradisus‐Paradoxum (Cover),101.3,ok,25.325,0.427907258272171,50.65,0.6010518074035645,101.3,0.5959385633468628,202.6,0.5444325804710388,405.2,0.49159955978393555,67.53333333333333,0.5502400994300842,151.95,0.20908911526203156
655,roselia__655,roselia,Realize (Cover),103.4,ok,25.85,0.6435655951499939,51.7,0.6833592653274536,103.4,0.6952341198921204,206.8,0.5177522301673889,413.6,0.3965762257575989,68.93333333333334,0.503811240196228,155.10000000000002,0.2105773240327835
656,roselia__656,roselia,Preserved Roses (Cover),83.4,ok,20.85,0.6899566054344177,41.7,0.7064393162727356,83.4,0.7544353604316711,166.8,0.7369904518127441,333.6,0.46828627586364746,55.6,0.7332163453102112,125.10000000000001,0.16160790622234344
657,roselia__657,roselia,My Dearest (Cover),166.7,ok,41.675,0.5414098501205444,83.35,0.5575383901596069,166.7,0.6235737800598145,333.4,0.42101648449897766,666.8,0.1923336386680603,111.13333333333333,0.5077083110809326,250.04999999999998,0.1640128642320633
658,roselia__658,roselia,Shangri-La (Cover),156.6,ok,39.15,0.6926482915878296,78.3,0.7414150834083557,156.6,0.6989728808403015,313.2,0.3015848696231842,626.4,0.1712324023246765,104.39999999999999,0.35284918546676636,234.89999999999998,0.12824079394340515
659,roselia__659,roselia,KING (Cover),83.4,ok,20.85,0.5933367609977722,41.7,0.7188290953636169,83.4,0.677736759185791,166.8,0.5228114128112793,333.6,0.40259096026420593,55.6,0.5043627619743347,125.10000000000001,0.28697800636291504
660,mygo__660,mygo,素寄曲,117.5,ok,29.375,0.63528972864151,58.75,0.6022981405258179,117.5,0.5411434173583984,235.0,0.45951804518699646,470.0,0.19669775664806366,78.33333333333333,0.4701080918312073,176.25,0.14224445819854736
661,mygo__661,mygo,羅永線,95.7,ok,23.925,0.4565372169017792,47.85,0.5798518061637878,95.7,0.6246465444564819,191.4,0.6212695837020874,382.8,0.4239948093891144,63.8,0.5696113705635071,143.55,0.12263362109661102
662,mygo__662,mygo,騒混出,90.7,ok,22.675,0.4255843758583069,45.35,0.5741267204284668,90.7,0.664948046207428,181.4,0.5886977910995483,362.8,0.45561516284942627,60.46666666666667,0.49057677388191223,136.05,0.1953338086605072
